Date,ManU_stock,Lindsell_stock,Position,Points,Cumulative_points,Unexpected_points,Interest
2023-06-14,23.21999931335449,994.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-06-15,24.809999465942383,995.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-06-16,23.649999618530277,980.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-06-20,22.5,1003.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-06-21,22.75,1000.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-06-22,23.07999992370605,1002.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-06-23,22.600000381469727,1002.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-06-26,22.350000381469727,1010.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-06-27,24.0,988.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-06-28,25.1200008392334,987.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-06-29,24.56999969482422,982.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-06-30,24.3799991607666,982.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-07-03,24.40999984741211,985.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-07-05,24.459999084472656,999.5,3.0,3.0,75.0,0.8554599012614283,56.0
2023-07-06,24.309999465942383,995.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-07-07,24.26000022888184,995.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-07-10,23.18000030517578,997.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-07-11,22.75,1002.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-07-12,22.920000076293945,999.5,3.0,3.0,75.0,0.8554599012614283,56.0
2023-07-13,22.950000762939453,1000.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-07-14,22.920000076293945,1002.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-07-17,23.649999618530277,989.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-07-18,23.63999938964844,984.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-07-19,22.06999969482422,1002.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-07-20,21.950000762939453,1007.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-07-21,21.6200008392334,1009.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-07-24,22.26000022888184,1007.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-07-25,22.309999465942383,1020.5,3.0,3.0,75.0,0.8554599012614283,56.0
2023-07-26,22.270000457763672,1009.5,3.0,3.0,75.0,0.8554599012614283,56.0
2023-07-27,22.01000022888184,1022.5,3.0,3.0,75.0,0.8554599012614283,56.0
2023-07-28,22.520000457763672,1027.5,3.0,3.0,75.0,0.8554599012614283,56.0
2023-07-31,22.15999984741211,1000.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-08-01,20.26000022888184,995.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-08-02,20.459999084472656,980.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-08-03,20.1200008392334,992.5,3.0,3.0,75.0,0.8554599012614283,56.0
2023-08-04,20.479999542236328,972.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-08-07,23.440000534057617,984.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-08-08,23.43000030517578,968.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-08-09,22.950000762939453,970.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-08-10,22.84000015258789,955.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-08-11,22.899999618530277,931.0,3.0,3.0,75.0,0.8554599012614283,56.0
2023-08-14,24.18000030517578,922.0,7.0,3.0,3.0,0.5471665334769464,65.0
2023-08-15,23.6299991607666,924.0,7.0,3.0,3.0,0.5471665334769464,65.0
2023-08-16,23.1299991607666,923.0,7.0,3.0,3.0,0.5471665334769464,65.0
2023-08-17,23.059999465942383,918.0,7.0,3.0,3.0,0.5471665334769464,65.0
2023-08-18,22.270000457763672,890.0,7.0,3.0,3.0,0.5471665334769464,65.0
2023-08-21,21.82999992370605,912.0,10.0,0.0,3.0,-1.539205388372118,65.0
2023-08-22,21.799999237060547,908.0,10.0,0.0,3.0,-1.539205388372118,65.0
2023-08-23,23.3799991607666,900.0,10.0,0.0,3.0,-1.539205388372118,65.0
2023-08-24,23.059999465942383,866.0,10.0,0.0,3.0,-1.539205388372118,65.0
2023-08-25,23.3700008392334,867.0,10.0,0.0,3.0,-1.539205388372118,65.0
2023-08-28,23.5,867.0,6.0,3.0,6.0,0.7080585030111846,65.0
2023-08-29,23.07999992370605,879.0,6.0,3.0,6.0,0.7080585030111846,65.0
2023-08-30,23.149999618530277,880.0,6.0,3.0,6.0,0.7080585030111846,65.0
2023-08-31,22.809999465942383,900.0,6.0,3.0,6.0,0.7080585030111846,65.0
2023-09-01,23.65999984741211,915.0,6.0,3.0,6.0,0.7080585030111846,65.0
2023-09-05,19.350000381469727,898.0,11.0,0.0,6.0,-0.8807111652475375,64.0
2023-09-06,19.770000457763672,906.0,11.0,0.0,6.0,-0.8807111652475375,64.0
2023-09-07,19.739999771118164,900.0,11.0,0.0,6.0,-0.8807111652475375,64.0
2023-09-08,20.01000022888184,899.0,11.0,0.0,6.0,-0.8807111652475375,64.0
2023-09-11,19.82999992370605,899.0,11.0,0.0,6.0,-0.8807111652475375,64.0
2023-09-12,19.739999771118164,901.0,11.0,0.0,6.0,-0.8807111652475375,64.0
2023-09-13,19.479999542236328,899.0,11.0,0.0,6.0,-0.8807111652475375,64.0
2023-09-14,19.770000457763672,892.0,11.0,0.0,6.0,-0.8807111652475375,64.0
2023-09-15,19.09000015258789,880.0,11.0,0.0,6.0,-0.8807111652475375,64.0
2023-09-18,19.459999084472656,903.0,13.0,0.0,6.0,-1.6676822050907294,64.0
2023-09-19,18.940000534057617,903.0,13.0,0.0,6.0,-1.6676822050907294,64.0
2023-09-20,18.850000381469727,902.0,13.0,0.0,6.0,-1.6676822050907294,64.0
2023-09-21,18.270000457763672,898.0,13.0,0.0,6.0,-1.6676822050907294,64.0
2023-09-22,18.57999992370605,891.0,13.0,0.0,6.0,-1.6676822050907294,64.0
2023-09-25,19.36000061035156,895.0,8.0,3.0,9.0,1.1619905493207323,64.0
2023-09-26,19.40999984741211,893.0,8.0,3.0,9.0,1.1619905493207323,64.0
2023-09-27,20.25,870.0,8.0,3.0,9.0,1.1619905493207323,64.0
2023-09-28,19.959999084472656,888.0,8.0,3.0,9.0,1.1619905493207323,64.0
2023-09-29,19.790000915527344,886.0,8.0,3.0,9.0,1.1619905493207323,64.0
2023-10-02,19.40999984741211,884.0,10.0,0.0,9.0,-2.066542984331997,64.0
2023-10-03,19.32999992370605,880.0,10.0,0.0,9.0,-2.066542984331997,64.0
2023-10-04,19.40999984741211,888.0,10.0,0.0,9.0,-2.066542984331997,64.0
2023-10-05,19.1200008392334,884.0,10.0,0.0,9.0,-2.066542984331997,64.0
2023-10-06,19.38999938964844,881.0,10.0,0.0,9.0,-2.066542984331997,64.0
2023-10-09,18.86000061035156,868.0,10.0,3.0,12.0,0.9875017492971004,58.0
2023-10-10,19.0,881.0,10.0,3.0,12.0,0.9875017492971004,58.0
2023-10-11,19.899999618530277,871.0,10.0,3.0,12.0,0.9875017492971004,58.0
2023-10-12,19.739999771118164,870.0,10.0,3.0,12.0,0.9875017492971004,58.0
2023-10-13,19.979999542236328,862.0,10.0,3.0,12.0,0.9875017492971004,58.0
2023-10-16,17.899999618530273,858.0,10.0,3.0,12.0,0.9875017492971004,58.0
2023-10-17,17.8700008392334,863.0,10.0,3.0,12.0,0.9875017492971004,58.0
2023-10-18,17.549999237060547,857.0,10.0,3.0,12.0,0.9875017492971004,58.0
2023-10-19,17.5,846.0,10.0,3.0,12.0,0.9875017492971004,58.0
2023-10-20,18.09000015258789,839.0,10.0,3.0,12.0,0.9875017492971004,58.0
2023-10-23,17.600000381469727,824.0,8.0,3.0,15.0,0.7191661841343371,58.0
2023-10-24,17.780000686645508,782.0,8.0,3.0,15.0,0.7191661841343371,58.0
2023-10-25,17.75,824.0,8.0,3.0,15.0,0.7191661841343371,58.0
2023-10-26,17.729999542236328,830.0,8.0,3.0,15.0,0.7191661841343371,58.0
2023-10-27,17.690000534057617,835.0,8.0,3.0,15.0,0.7191661841343371,58.0
2023-10-30,17.989999771118164,836.0,8.0,0.0,15.0,-0.7442714710512506,58.0
2023-10-31,17.93000030517578,831.0,8.0,0.0,15.0,-0.7442714710512506,58.0
2023-11-01,17.920000076293945,824.0,8.0,0.0,15.0,-0.7442714710512506,58.0
2023-11-02,17.920000076293945,830.0,8.0,0.0,15.0,-0.7442714710512506,58.0
2023-11-03,18.690000534057617,833.0,8.0,0.0,15.0,-0.7442714710512506,58.0
2023-11-06,18.149999618530277,851.0,8.0,3.0,18.0,1.5039593291105495,52.0
2023-11-07,18.31999969482422,852.0,8.0,3.0,18.0,1.5039593291105495,52.0
2023-11-08,18.049999237060547,868.0,8.0,3.0,18.0,1.5039593291105495,52.0
2023-11-09,18.030000686645508,860.0,8.0,3.0,18.0,1.5039593291105495,52.0
2023-11-10,18.100000381469727,844.0,8.0,3.0,18.0,1.5039593291105495,52.0
2023-11-13,17.93000030517578,826.0,6.0,3.0,21.0,0.6014124239110443,52.0
2023-11-14,18.82999992370605,884.0,6.0,3.0,21.0,0.6014124239110443,52.0
2023-11-15,18.43000030517578,897.0,6.0,3.0,21.0,0.6014124239110443,52.0
2023-11-16,18.43000030517578,903.0,6.0,3.0,21.0,0.6014124239110443,52.0
2023-11-17,19.8799991607666,890.0,6.0,3.0,21.0,0.6014124239110443,52.0
2023-11-20,19.21999931335449,915.0,6.0,3.0,21.0,0.6014124239110443,52.0
2023-11-21,18.799999237060547,887.0,6.0,3.0,21.0,0.6014124239110443,52.0
2023-11-22,19.09000015258789,890.0,6.0,3.0,21.0,0.6014124239110443,52.0
2023-11-24,19.25,890.0,6.0,3.0,21.0,0.6014124239110443,52.0
2023-11-27,19.670000076293945,877.0,6.0,3.0,24.0,1.655046258164614,52.0
2023-11-28,19.5,878.0,6.0,3.0,24.0,1.655046258164614,52.0
2023-11-29,19.299999237060547,872.0,6.0,3.0,24.0,1.655046258164614,52.0
2023-11-30,19.489999771118164,875.0,6.0,3.0,24.0,1.655046258164614,52.0
2023-12-01,19.350000381469727,865.0,6.0,3.0,24.0,1.655046258164614,52.0
2023-12-04,19.63999938964844,872.0,7.0,0.0,24.0,-1.0269393406682912,56.0
2023-12-05,19.68000030517578,852.0,7.0,0.0,24.0,-1.0269393406682912,56.0
2023-12-06,19.6200008392334,852.0,6.0,3.0,27.0,1.7104887856583533,56.0
2023-12-07,19.36000061035156,851.0,6.0,3.0,27.0,1.7104887856583533,56.0
2023-12-08,19.51000022888184,839.0,6.0,3.0,27.0,1.7104887856583533,56.0
2023-12-11,19.299999237060547,841.0,6.0,0.0,27.0,-1.9584745624833912,56.0
2023-12-12,19.350000381469727,840.0,6.0,0.0,27.0,-1.9584745624833912,56.0
2023-12-13,19.34000015258789,835.0,6.0,0.0,27.0,-1.9584745624833912,56.0
2023-12-14,19.34000015258789,850.0,6.0,0.0,27.0,-1.9584745624833912,56.0
2023-12-15,19.600000381469727,842.0,6.0,0.0,27.0,-1.9584745624833912,56.0
2023-12-18,19.5,848.0,7.0,1.0,28.0,0.4998596845709153,56.0
2023-12-19,19.739999771118164,848.0,7.0,1.0,28.0,0.4998596845709153,56.0
2023-12-20,19.420000076293945,856.0,7.0,1.0,28.0,0.4998596845709153,56.0
2023-12-21,19.63999938964844,855.0,7.0,1.0,28.0,0.4998596845709153,56.0
2023-12-22,19.84000015258789,868.0,7.0,1.0,28.0,0.4998596845709153,56.0
2023-12-26,20.520000457763672,868.0,6.0,3.0,31.0,1.4977433009436436,56.0
2023-12-27,20.56999969482422,872.0,6.0,3.0,31.0,1.4977433009436436,56.0
2023-12-28,20.43000030517578,865.0,6.0,3.0,31.0,1.4977433009436436,56.0
2023-12-29,20.3799991607666,864.0,6.0,3.0,31.0,1.4977433009436436,56.0
2024-01-02,20.1299991607666,857.0,7.0,0.0,31.0,-1.5865405929872125,56.0
2024-01-03,19.940000534057617,884.0,7.0,0.0,31.0,-1.5865405929872125,56.0
2024-01-04,20.09000015258789,890.0,7.0,0.0,31.0,-1.5865405929872125,56.0
2024-01-05,20.09000015258789,880.0,7.0,0.0,31.0,-1.5865405929872125,56.0
2024-01-08,20.299999237060547,866.0,7.0,0.0,31.0,-1.5865405929872125,56.0
2024-01-09,20.81999969482422,875.0,7.0,0.0,31.0,-1.5865405929872125,56.0
2024-01-10,20.90999984741211,869.0,7.0,0.0,31.0,-1.5865405929872125,56.0
2024-01-11,21.1200008392334,868.0,7.0,0.0,31.0,-1.5865405929872125,56.0
2024-01-12,21.21999931335449,856.0,7.0,0.0,31.0,-1.5865405929872125,56.0
2024-01-16,21.200000762939453,836.0,7.0,1.0,32.0,-0.7054372339454351,32.0
2024-01-17,19.96999931335449,841.0,7.0,1.0,32.0,-0.7054372339454351,32.0
2024-01-18,20.200000762939453,828.0,7.0,1.0,32.0,-0.7054372339454351,32.0
2024-01-19,20.56999969482422,868.0,7.0,1.0,32.0,-0.7054372339454351,32.0
2024-01-22,19.65999984741211,877.0,7.0,1.0,32.0,-0.7054372339454351,32.0
2024-01-23,19.43000030517578,878.0,7.0,1.0,32.0,-0.7054372339454351,32.0
2024-01-24,19.559999465942383,874.0,7.0,1.0,32.0,-0.7054372339454351,32.0
2024-01-25,19.479999542236328,864.0,7.0,1.0,32.0,-0.7054372339454351,32.0
2024-01-26,19.5,886.0,7.0,1.0,32.0,-0.7054372339454351,32.0
2024-01-29,19.520000457763672,868.0,7.0,1.0,32.0,-0.7054372339454351,32.0
2024-01-30,19.489999771118164,870.0,7.0,1.0,32.0,-0.7054372339454351,32.0
2024-01-31,19.36000061035156,861.0,7.0,1.0,32.0,-0.7054372339454351,32.0
2024-02-01,19.729999542236328,848.0,7.0,3.0,35.0,1.532198034241269,36.0
2024-02-02,19.82999992370605,852.0,7.0,3.0,35.0,1.532198034241269,36.0
2024-02-05,19.950000762939453,840.0,6.0,3.0,38.0,0.9181455343948954,36.0
2024-02-06,20.63999938964844,850.0,6.0,3.0,38.0,0.9181455343948954,36.0
2024-02-07,21.36000061035156,854.0,6.0,3.0,38.0,0.9181455343948954,36.0
2024-02-08,21.700000762939453,856.0,6.0,3.0,38.0,0.9181455343948954,36.0
2024-02-09,21.1299991607666,861.0,6.0,3.0,38.0,0.9181455343948954,36.0
2024-02-12,19.600000381469727,844.0,6.0,3.0,41.0,1.834362007629334,36.0
2024-02-13,21.309999465942383,845.0,6.0,3.0,41.0,1.834362007629334,36.0
2024-02-14,21.5,840.0,6.0,3.0,41.0,1.834362007629334,36.0
2024-02-15,18.6200008392334,845.0,6.0,3.0,41.0,1.834362007629334,36.0
2024-02-16,17.56999969482422,842.0,6.0,3.0,41.0,1.834362007629334,36.0
2024-02-20,17.5,830.0,6.0,3.0,44.0,1.1413701019129108,36.0
2024-02-21,15.989999771118164,818.0,6.0,3.0,44.0,1.1413701019129108,36.0
2024-02-22,15.40999984741211,812.0,6.0,3.0,44.0,1.1413701019129108,36.0
2024-02-23,15.510000228881836,806.0,6.0,3.0,44.0,1.1413701019129108,36.0
2024-02-26,15.329999923706056,808.0,6.0,0.0,44.0,-1.9899572075984149,36.0
2024-02-27,15.43000030517578,798.0,6.0,0.0,44.0,-1.9899572075984149,36.0
2024-02-28,15.329999923706056,796.0,6.0,0.0,44.0,-1.9899572075984149,36.0
2024-02-29,15.199999809265137,778.0,6.0,0.0,44.0,-1.9899572075984149,36.0
2024-03-01,14.829999923706056,778.0,6.0,0.0,44.0,-1.9899572075984149,36.0
2024-03-04,14.359999656677246,797.0,6.0,0.0,44.0,-0.4025166067952397,38.0
2024-03-05,14.369999885559082,796.0,6.0,0.0,44.0,-0.4025166067952397,38.0
2024-03-06,14.369999885559082,821.0,6.0,0.0,44.0,-0.4025166067952397,38.0
2024-03-07,14.43000030517578,805.0,6.0,0.0,44.0,-0.4025166067952397,38.0
2024-03-08,14.369999885559082,818.0,6.0,0.0,44.0,-0.4025166067952397,38.0
2024-03-11,14.199999809265137,815.0,6.0,3.0,47.0,1.2460353571416714,38.0
2024-03-12,14.359999656677246,807.0,6.0,3.0,47.0,1.2460353571416714,38.0
2024-03-13,14.670000076293944,790.0,6.0,3.0,47.0,1.2460353571416714,38.0
2024-03-14,14.220000267028809,800.0,6.0,3.0,47.0,1.2460353571416714,38.0
2024-03-15,14.350000381469728,798.0,6.0,3.0,47.0,1.2460353571416714,38.0
2024-03-18,14.109999656677246,797.0,6.0,3.0,47.0,1.2460353571416714,38.0
2024-03-19,13.989999771118164,799.0,6.0,3.0,47.0,1.2460353571416714,38.0
2024-03-20,13.789999961853027,798.0,6.0,3.0,47.0,1.2460353571416714,38.0
2024-03-21,13.729999542236328,810.0,6.0,3.0,47.0,1.2460353571416714,38.0
2024-03-22,13.8100004196167,806.0,6.0,3.0,47.0,1.2460353571416714,38.0
2024-03-25,14.010000228881836,821.0,6.0,3.0,47.0,1.2460353571416714,38.0
2024-03-26,13.829999923706056,816.0,6.0,3.0,47.0,1.2460353571416714,38.0
2024-03-27,14.119999885559082,819.0,6.0,3.0,47.0,1.2460353571416714,38.0
2024-03-28,13.960000038146973,801.0,6.0,3.0,47.0,1.2460353571416714,38.0
2024-04-01,13.869999885559082,801.0,6.0,1.0,48.0,-0.6582939430581509,38.0
2024-04-02,14.06999969482422,802.0,6.0,1.0,48.0,-0.6582939430581509,38.0
2024-04-03,13.979999542236328,806.0,6.0,1.0,48.0,-0.6582939430581509,38.0
2024-04-04,14.56999969482422,795.0,6.0,0.0,48.0,-0.9543166695103226,43.0
2024-04-05,14.850000381469728,792.0,6.0,0.0,48.0,-0.9543166695103226,43.0
2024-04-08,14.789999961853027,798.0,6.0,1.0,49.0,0.2181954511372156,43.0
2024-04-09,14.899999618530272,793.0,6.0,1.0,49.0,0.2181954511372156,43.0
2024-04-10,14.880000114440918,797.0,6.0,1.0,49.0,0.2181954511372156,43.0
2024-04-11,14.65999984741211,796.0,6.0,1.0,49.0,0.2181954511372156,43.0
2024-04-12,14.710000038146973,808.0,6.0,1.0,49.0,0.2181954511372156,43.0
2024-04-15,14.460000038146973,802.0,7.0,1.0,50.0,-0.301019147172993,43.0
2024-04-16,14.520000457763672,800.0,7.0,1.0,50.0,-0.301019147172993,43.0
2024-04-17,14.789999961853027,807.0,7.0,1.0,50.0,-0.301019147172993,43.0
2024-04-18,14.880000114440918,795.0,7.0,1.0,50.0,-0.301019147172993,43.0
2024-04-19,15.100000381469728,790.0,7.0,1.0,50.0,-0.301019147172993,43.0
2024-04-22,15.420000076293944,804.0,7.0,1.0,50.0,-0.301019147172993,43.0
2024-04-23,15.550000190734863,806.0,7.0,1.0,50.0,-0.301019147172993,43.0
2024-04-24,15.789999961853027,798.0,6.0,3.0,53.0,0.6455800183810081,43.0
2024-04-25,16.059999465942383,796.0,6.0,3.0,53.0,0.6455800183810081,43.0
2024-04-26,16.06999969482422,804.0,6.0,3.0,53.0,0.6455800183810081,43.0
2024-04-29,16.440000534057617,794.0,6.0,1.0,54.0,-1.1241891828331243,43.0
2024-04-30,16.200000762939453,794.0,6.0,1.0,54.0,-1.1241891828331243,43.0
2024-05-01,16.020000457763672,796.0,6.0,1.0,54.0,-1.1241891828331243,43.0
2024-05-02,15.8100004196167,799.0,6.0,1.0,54.0,-1.1241891828331243,43.0
2024-05-03,15.489999771118164,816.0,6.0,1.0,54.0,-1.1241891828331243,43.0
2024-05-06,15.539999961853027,816.0,8.0,0.0,54.0,-1.0560557417891252,43.0
2024-05-07,15.869999885559082,809.0,8.0,0.0,54.0,-1.0560557417891252,43.0
2024-05-08,15.479999542236328,802.0,8.0,0.0,54.0,-1.0560557417891252,43.0
2024-05-09,15.75,808.0,8.0,0.0,54.0,-1.0560557417891252,43.0
2024-05-10,15.770000457763672,801.0,8.0,0.0,54.0,-1.0560557417891252,43.0
2024-05-13,16.030000686645508,788.0,8.0,0.0,54.0,-0.433054707442815,43.0
2024-05-14,16.1299991607666,800.0,8.0,0.0,54.0,-0.433054707442815,43.0
2024-05-15,16.850000381469727,806.0,8.0,3.0,57.0,1.6810506566604129,43.0
2024-05-16,16.760000228881836,808.0,8.0,3.0,57.0,1.6810506566604129,43.0
2024-05-17,16.84000015258789,806.0,8.0,3.0,57.0,1.6810506566604129,43.0
